price,date,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type
1670000,2018-09-11,01:48:20,55.0168082,83.0089087,9654.0,1.0,1.0,10.0,1.0,40.9,10.0,1.0
1800000,2018-09-11,01:48:21,54.944735,82.959884,9654.0,1.0,3.0,10.0,2.0,63.85,12.0,11.0
1500000,2018-09-11,01:48:23,54.9436898,82.9627912,9654.0,1.0,2.0,10.0,1.0,48.94,13.78,11.0
1302000,2018-09-11,01:48:25,55.0303931,83.0155452,9654.0,1.0,9.0,10.0,1.0,48.94,14.0,11.0
1260000,2018-09-11,01:48:26,54.947372,82.972307,9654.0,1.0,8.0,10.0,1.0,41.85,11.0,11.0
1220000,2018-09-11,01:48:28,54.947786,82.970996,9654.0,1.0,10.0,10.0,1.0,42.0,11.0,11.0
2200000,2018-09-11,01:48:28,43.684505,40.2620711,2843.0,2.0,4.0,5.0,1.0,28.0,7.0,1.0
1750000,2018-09-11,01:48:29,54.944735,82.959884,9654.0,1.0,10.0,10.0,2.0,63.85,12.0,11.0
2600000,2018-09-11,01:48:31,55.029528,83.02617,9654.0,1.0,2.0,10.0,1.0,54.0,14.0,1.0
2200000,2018-09-11,01:48:34,54.8041306,83.1041938,9654.0,1.0,7.0,9.0,2.0,55.0,8.0,1.0
1650000,2018-09-11,01:48:38,55.017756,83.003578,9654.0,1.0,1.0,10.0,1.0,48.94,16.0,11.0
3500000,2018-09-11,01:48:47,43.6776722,40.2068956,2843.0,2.0,3.0,4.0,2.0,47.0,9.0,1.0
2800000,2018-09-11,01:49:27,56.8400533,53.2272937,1010.0,1.0,2.0,9.0,4.0,67.4,7.0,1.0
1490000,2018-09-11,01:49:29,54.963512,82.90595,9654.0,3.0,1.0,3.0,2.0,35.0,8.0,1.0
1200000,2018-09-11,01:50:12,54.947755,82.971634,9654.0,4.0,8.0,10.0,1.0,41.0,10.0,1.0
1890000,2018-09-11,01:50:14,54.9457305,82.9618646,9654.0,1.0,16.0,18.0,3.0,73.8,7.0,11.0
6800000,2018-09-11,01:50:30,44.8794194,37.3086079,2843.0,2.0,5.0,10.0,2.0,70.0,18.0,1.0
6900000,2018-09-11,01:50:40,44.8945674,37.313703,2843.0,2.0,12.0,12.0,2.0,70.0,14.0,1.0
4500000,2018-09-11,01:50:46,43.6770258,40.2038047,2843.0,2.0,2.0,4.0,2.0,51.0,7.0,1.0
1300000,2018-09-11,01:50:56,55.017756,83.003578,9654.0,1.0,6.0,10.0,1.0,33.58,5.0,11.0
2050000,2018-09-11,01:50:56,54.9457305,82.9618646,9654.0,1.0,3.0,18.0,3.0,73.23,7.0,11.0
1250000,2018-09-11,01:50:57,55.0128402,83.0018862,9654.0,1.0,2.0,10.0,1.0,33.58,5.0,11.0
1240000,2018-09-11,01:50:57,54.944094,82.968391,9654.0,1.0,15.0,18.0,1.0,41.39,11.0,11.0
3500000,2018-09-11,01:50:58,55.004475,83.0115148,9654.0,0.0,2.0,18.0,2.0,63.8,15.3,1.0
1300000,2018-09-11,01:50:59,54.94654,82.971405,9654.0,1.0,9.0,10.0,1.0,41.85,11.0,11.0
3800000,2018-09-11,01:51:01,55.11498,82.94284,9654.0,1.0,9.0,10.0,3.0,73.0,13.0,1.0
1948000,2018-09-11,01:51:01,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,3.0,87.39,13.0,11.0
3050000,2018-09-11,01:51:02,55.055748,82.90204,9654.0,1.0,8.0,9.0,2.0,44.0,7.0,1.0
2658000,2018-09-11,01:51:02,56.842765,53.2722611,1010.0,2.0,16.0,16.0,2.0,54.8,11.3,1.0
1700000,2018-09-11,01:51:02,54.94397,82.963594,9654.0,1.0,7.0,10.0,2.0,63.13,12.0,11.0
1300000,2018-09-11,01:51:03,55.012889,83.000083,9654.0,1.0,6.0,10.0,1.0,33.6,5.0,1.0
2500000,2018-09-11,01:51:03,54.945443,82.96857,9654.0,1.0,6.0,10.0,3.0,87.39,12.92,1.0
889000,2018-09-11,01:51:04,55.0303931,83.0155452,9654.0,1.0,10.0,10.0,1.0,33.0,5.0,11.0
2600000,2018-09-11,01:51:04,55.036648,82.98365,9654.0,1.0,1.0,5.0,2.0,43.0,6.0,1.0
963000,2018-09-11,01:51:05,54.9471407,82.9585961,9654.0,1.0,1.0,10.0,1.0,32.12,4.0,11.0
2100000,2018-09-11,01:51:06,56.8312332,53.2852698,1010.0,3.0,7.0,10.0,2.0,48.1,7.0,1.0
1010000,2018-09-11,01:51:07,54.946644,82.96875,9654.0,1.0,10.0,10.0,1.0,33.58,5.0,1.0
3600000,2018-09-11,01:51:15,44.6889835,37.7918159,2843.0,2.0,13.0,16.0,1.0,43.0,16.0,1.0
1162000,2018-09-11,01:51:18,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,41.36,11.0,11.0
1735000,2018-09-11,01:51:20,54.9412979,82.9616935,9654.0,1.0,9.0,10.0,3.0,59.02,6.0,11.0
1250000,2018-09-11,01:51:21,54.947372,82.972307,9654.0,1.0,1.0,10.0,1.0,42.4,10.35,11.0
2630000,2018-09-11,01:51:23,55.020946,83.008599,9654.0,1.0,8.0,10.0,2.0,59.0,7.0,1.0
1900000,2018-09-11,01:51:23,47.215753,39.6651285,3230.0,2.0,2.0,5.0,1.0,29.0,8.0,1.0
2050000,2018-09-11,01:51:25,54.943893,82.96749,9654.0,1.0,3.0,18.0,3.0,74.0,7.0,11.0
1700000,2018-09-11,01:51:26,55.172455,82.970178,9654.0,3.0,3.0,5.0,1.0,40.0,8.0,1.0
1390000,2018-09-11,01:51:27,54.947786,82.970996,9654.0,1.0,1.0,10.0,1.0,48.0,14.0,11.0
7200000,2018-09-11,01:51:28,55.061163,82.935431,9654.0,0.0,16.0,25.0,3.0,92.0,12.0,1.0
1049000,2018-09-11,01:51:32,54.945236,82.961357,9654.0,1.0,9.0,10.0,1.0,39.02,2.7,11.0
1241000,2018-09-11,01:51:35,54.9460464,82.9612743,9654.0,1.0,15.0,18.0,1.0,41.39,11.0,11.0
1440000,2018-09-11,01:51:37,56.876343,53.278118,1010.0,3.0,9.0,9.0,1.0,32.0,6.0,1.0
2600000,2018-09-11,01:51:37,55.031017,82.95113,9654.0,3.0,2.0,4.0,3.0,54.5,5.5,1.0
1450000,2018-09-11,01:51:38,55.012889,83.000083,9654.0,1.0,1.0,10.0,1.0,48.94,14.0,1.0
1634000,2018-09-11,01:51:43,54.9457305,82.9618646,9654.0,1.0,18.0,18.0,2.0,56.14,7.0,11.0
4450000,2018-09-11,01:51:44,54.9936024,82.9677176,9654.0,3.0,5.0,25.0,2.0,66.0,18.0,11.0
5300000,2018-09-11,01:51:46,55.039909,82.941702,9654.0,3.0,14.0,15.0,2.0,70.0,36.0,1.0
1550000,2018-09-11,01:51:48,55.017756,83.003578,9654.0,1.0,8.0,10.0,1.0,48.94,14.0,11.0
1300000,2018-09-11,01:51:52,55.0333136,83.0250255,9654.0,1.0,1.0,10.0,1.0,33.0,5.0,1.0
2571700,2018-09-11,01:51:53,54.9414228,82.9629118,9654.0,1.0,1.0,10.0,3.0,87.39,12.92,11.0
1250000,2018-09-11,01:51:55,55.0128402,83.0018862,9654.0,1.0,3.0,10.0,1.0,33.58,5.0,11.0
5860000,2018-09-11,01:51:56,55.0401741,82.9636977,9654.0,2.0,5.0,21.0,3.0,75.0,11.0,11.0
2600000,2018-09-11,01:51:57,55.07471,82.97198,9654.0,1.0,5.0,9.0,2.0,42.2,6.8,1.0
2890000,2018-09-11,01:51:58,55.054325,82.974434,9654.0,3.0,3.0,5.0,2.0,42.0,6.4,1.0
1328000,2018-09-11,01:51:59,55.0303931,83.0155452,9654.0,1.0,4.0,10.0,2.0,58.75,10.0,11.0
1301000,2018-09-11,01:52:00,55.0303931,83.0155452,9654.0,1.0,2.0,10.0,1.0,48.94,14.0,11.0
3720000,2018-09-11,01:52:02,54.966949,82.84631,9654.0,1.0,6.0,9.0,3.0,61.0,7.0,1.0
2550000,2018-09-11,01:52:10,54.97115,82.835045,9654.0,2.0,21.0,27.0,1.0,47.0,11.0,11.0
1775000,2018-09-11,01:52:25,56.8708297,53.2217016,1010.0,1.0,3.0,9.0,1.0,30.0,6.3,1.0
2850000,2018-09-11,01:52:52,51.7186747,94.4209135,5178.0,3.0,1.0,4.0,3.0,54.0,6.0,1.0
7500000,2018-09-11,01:53:50,55.6489277,37.4015303,3.0,1.0,10.0,16.0,2.0,56.0,9.5,1.0
2050000,2018-09-11,01:54:01,56.8602843,53.2079859,1010.0,3.0,2.0,5.0,3.0,56.0,5.0,1.0
8200000,2018-09-11,01:56:27,44.7080352,37.7868849,2843.0,2.0,16.0,21.0,3.0,98.0,20.0,1.0
6700000,2018-09-11,01:56:31,44.8938723,37.3125272,2843.0,2.0,3.0,12.0,2.0,65.0,14.0,1.0
4000000,2018-09-11,01:56:39,43.6792639,40.2107932,2843.0,2.0,3.0,4.0,2.0,49.0,9.0,1.0
2400000,2018-09-11,01:57:40,56.878866,53.220932,1010.0,0.0,7.0,9.0,3.0,54.0,7.0,1.0
4300000,2018-09-11,01:57:57,56.8771362,53.2156195,1010.0,1.0,3.0,9.0,4.0,109.0,10.0,1.0
1650000,2018-09-11,01:58:34,54.941999,82.96301,9654.0,1.0,5.0,10.0,2.0,58.0,8.0,11.0
2550000,2018-09-11,01:59:06,56.869053,53.210144,1010.0,1.0,8.0,9.0,3.0,53.6,7.0,1.0
1850000,2018-09-11,01:59:22,56.8601525,53.2102074,1010.0,3.0,4.0,5.0,2.0,48.0,6.0,1.0
9944000,2018-09-11,01:59:29,56.31546,43.986843,2871.0,3.0,3.0,8.0,4.0,124.0,11.0,11.0
9357000,2018-09-11,01:59:30,56.309314,44.027097,2871.0,3.0,23.0,24.0,4.0,170.0,28.0,1.0
2650000,2018-09-11,01:59:40,44.5729493,38.0831624,2843.0,2.0,2.0,7.0,1.0,48.5,16.0,1.0
2700000,2018-09-11,01:59:41,43.6747265,40.1985346,2843.0,2.0,2.0,4.0,2.0,45.0,10.0,1.0
1450000,2018-09-11,01:59:51,56.8735525,53.179323,1010.0,1.0,3.0,4.0,1.0,32.5,5.7,1.0
3600000,2018-09-11,02:00:15,56.8750258,53.2090587,1010.0,3.0,2.0,14.0,4.0,77.0,10.0,1.0
690000,2018-09-11,02:00:26,56.3098091,43.942766,2871.0,3.0,4.0,5.0,1.0,98.0,15.0,1.0
2550000,2018-09-11,02:00:32,56.829964,53.130085,1010.0,0.0,10.0,10.0,2.0,49.0,7.8,1.0
2299000,2018-09-11,02:00:45,56.842339,53.219009,1010.0,3.0,2.0,5.0,2.0,55.0,8.4,1.0
1700000,2018-09-11,02:01:00,45.25372,38.11795,2843.0,3.0,1.0,5.0,2.0,44.0,9.8,1.0
1560000,2018-09-11,02:01:22,55.029434,83.02724,9654.0,1.0,1.0,10.0,1.0,43.0,11.0,1.0
1850000,2018-09-11,02:01:22,54.920204,82.983635,9654.0,3.0,3.0,5.0,2.0,43.0,8.0,1.0
1905000,2018-09-11,02:01:23,55.013916,83.00329,9654.0,1.0,10.0,10.0,3.0,87.39,14.0,11.0
1905000,2018-09-11,02:01:26,55.013916,83.00329,9654.0,1.0,1.0,10.0,3.0,87.39,14.0,11.0
1750000,2018-09-11,02:02:12,54.946644,82.96875,9654.0,1.0,9.0,10.0,1.0,48.02,14.0,1.0
995000,2018-09-11,02:02:13,55.0303931,83.0155452,9654.0,1.0,6.0,10.0,1.0,39.02,7.0,1.0
1761840,2018-09-11,02:02:15,54.9471407,82.9585961,9654.0,1.0,6.0,10.0,1.0,48.94,13.78,1.0
1150000,2018-09-11,02:02:17,54.9471407,82.9585961,9654.0,1.0,2.0,10.0,1.0,39.0,5.0,11.0
1141000,2018-09-11,02:02:18,55.0303931,83.0155452,9654.0,1.0,1.0,10.0,1.0,41.36,11.0,11.0
1301804,2018-09-11,02:02:18,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,48.94,13.78,11.0
4390000,2018-09-11,02:02:19,55.013844,82.888664,9654.0,0.0,9.0,26.0,2.0,57.3,10.0,11.0
1320000,2018-09-11,02:02:20,55.029434,83.02724,9654.0,1.0,1.0,10.0,1.0,32.1,1.0,1.0
2310000,2018-09-11,02:02:21,55.0168082,83.0089087,9654.0,1.0,1.0,10.0,3.0,60.0,8.0,1.0
3900000,2018-09-11,02:02:25,54.975311,83.0912349,9654.0,3.0,9.0,10.0,2.0,59.0,9.0,1.0
1714360,2018-09-11,02:02:29,54.944528,82.973987,9654.0,1.0,8.0,10.0,3.0,59.02,8.51,11.0
1100000,2018-09-11,02:02:32,54.945236,82.961357,9654.0,1.0,8.0,10.0,1.0,39.0,4.39,11.0
1900000,2018-09-11,02:02:39,55.102112,82.975353,9654.0,3.0,12.0,16.0,1.0,30.0,5.0,11.0
2036187,2018-09-11,02:02:39,55.013916,83.00329,9654.0,1.0,4.0,10.0,3.0,87.39,12.96,11.0
1922000,2018-09-11,02:02:43,54.945619,82.961007,9654.0,1.0,2.0,10.0,3.0,87.0,13.0,11.0
1490000,2018-09-11,02:02:46,54.9462196,82.9737747,9654.0,1.0,9.0,18.0,2.0,56.41,7.0,11.0
1380000,2018-09-11,02:02:49,54.944443,82.9584,9654.0,1.0,8.0,10.0,2.0,59.0,16.0,11.0
1600000,2018-09-11,02:02:50,55.0132483,83.0006093,9654.0,1.0,1.0,10.0,1.0,48.94,13.78,11.0
2600000,2018-09-11,02:02:53,54.956864,82.958114,9654.0,1.0,6.0,9.0,2.0,43.0,7.0,1.0
4200000,2018-09-11,02:02:55,55.0020643,83.0151639,9654.0,3.0,4.0,10.0,3.0,60.0,30.0,1.0
1246910,2018-09-11,02:02:57,54.94518,82.97545,9654.0,1.0,4.0,10.0,1.0,48.94,13.78,11.0
995010,2018-09-11,02:02:58,55.0303931,83.0155452,9654.0,1.0,9.0,10.0,1.0,39.02,7.0,11.0
1162216,2018-09-11,02:02:59,55.0303931,83.0155452,9654.0,1.0,9.0,10.0,1.0,41.36,10.88,11.0
1301000,2018-09-11,02:03:00,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,48.94,13.0,11.0
1200000,2018-09-11,02:03:01,55.013916,83.00329,9654.0,1.0,2.0,10.0,1.0,39.35,6.0,11.0
3499000,2018-09-11,02:03:02,54.945857,82.967924,9654.0,1.0,4.0,10.0,3.0,87.39,13.0,1.0
1485000,2018-09-11,02:03:04,54.944993,82.962031,9654.0,1.0,8.0,10.0,2.0,63.13,12.05,11.0
1400000,2018-09-11,02:03:05,55.020946,83.008599,9654.0,1.0,3.0,10.0,1.0,34.0,5.0,1.0
1800000,2018-09-11,02:03:06,55.0182449,83.0058781,9654.0,1.0,5.0,10.0,1.0,43.39,11.0,11.0
1370000,2018-09-11,02:03:08,54.943804,82.957871,9654.0,1.0,6.0,10.0,1.0,48.02,14.0,11.0
1770600,2018-09-11,02:03:08,54.9471407,82.9585961,9654.0,1.0,4.0,10.0,3.0,59.0,9.0,1.0
1948700,2018-09-11,02:03:11,55.0303931,83.0155452,9654.0,1.0,6.0,10.0,3.0,87.39,13.0,11.0
1350000,2018-09-11,02:03:12,55.0176723,83.003522,9654.0,1.0,1.0,10.0,1.0,39.35,5.0,11.0
974000,2018-09-11,02:03:12,54.944957,82.96274,9654.0,1.0,6.0,10.0,1.0,32.45,5.0,11.0
1720000,2018-09-11,02:03:14,54.950903,82.962821,9654.0,1.0,9.0,10.0,3.0,59.02,8.6,1.0
2036000,2018-09-11,02:03:16,55.0303931,83.0155452,9654.0,1.0,3.0,10.0,3.0,87.39,13.0,11.0
2850000,2018-09-11,02:03:16,55.0267694,83.0280307,9654.0,1.0,4.0,10.0,1.0,54.0,14.0,1.0
1600000,2018-09-11,02:03:20,54.9471407,82.9585961,9654.0,1.0,1.0,10.0,3.0,59.0,9.0,11.0
1301000,2018-09-11,02:03:22,55.0303931,83.0155452,9654.0,1.0,6.0,10.0,1.0,49.0,14.0,11.0
1162000,2018-09-11,02:03:23,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,41.36,11.0,1.0
1600000,2018-09-11,02:03:23,54.942858,82.963881,9654.0,1.0,8.0,10.0,2.0,58.0,8.0,1.0
1316000,2018-09-11,02:03:26,55.0303931,83.0155452,9654.0,1.0,6.0,10.0,1.0,58.75,16.59,11.0
1600000,2018-09-11,02:03:27,45.04576,39.008945,2843.0,3.0,1.0,3.0,1.0,33.0,7.0,1.0
1750000,2018-09-11,02:03:28,55.014108,83.0016615,9654.0,1.0,4.0,10.0,1.0,58.03,16.59,1.0
1141536,2018-09-11,02:03:29,55.0303931,83.0155452,9654.0,1.0,10.0,10.0,1.0,41.0,10.0,11.0
2600000,2018-09-11,02:03:29,55.0078245,82.9674939,9654.0,0.0,9.0,17.0,1.0,42.0,10.0,1.0
1451892,2018-09-11,02:03:30,55.0303931,83.0155452,9654.0,1.0,2.0,10.0,3.0,59.0,8.0,11.0
900000,2018-09-11,02:03:30,54.945149,82.959938,9654.0,1.0,7.0,10.0,1.0,33.0,2.0,11.0
1270000,2018-09-11,02:03:31,54.946917,82.973008,9654.0,1.0,4.0,10.0,1.0,41.36,11.0,11.0
1760000,2018-09-11,02:03:31,54.9691406,82.8445508,9654.0,1.0,4.0,5.0,1.0,29.3,5.7,1.0
906660,2018-09-11,02:03:31,55.0303931,83.0155452,9654.0,1.0,8.0,10.0,1.0,33.58,5.0,11.0
1100000,2018-09-11,02:03:31,54.945536,82.966612,9654.0,1.0,9.0,10.0,1.0,32.47,5.0,11.0
1007400,2018-09-11,02:03:36,54.945609,82.96027,9654.0,1.0,9.0,10.0,1.0,33.58,4.0,11.0
940000,2018-09-11,02:03:39,55.0303931,83.0155452,9654.0,1.0,3.0,10.0,1.0,33.58,5.0,11.0
1070000,2018-09-11,02:03:40,55.0303931,83.0155452,9654.0,1.0,9.0,10.0,1.0,33.58,5.0,1.0
1800000,2018-09-11,02:03:41,55.017756,83.003578,9654.0,1.0,7.0,10.0,1.0,48.95,14.0,11.0
1300000,2018-09-11,02:03:42,55.0303931,83.0155452,9654.0,1.0,8.0,10.0,1.0,48.94,14.0,1.0
2063000,2018-09-11,02:03:43,54.973217,82.85691,9654.0,1.0,2.0,10.0,1.0,40.3,11.0,1.0
1014000,2018-09-11,02:03:43,55.0303931,83.0155452,9654.0,1.0,4.0,10.0,1.0,39.02,4.39,11.0
1481000,2018-09-11,02:03:43,55.0303931,83.0155452,9654.0,1.0,4.0,10.0,3.0,59.02,8.5,11.0
1380000,2018-09-11,02:03:44,54.947346,82.97016,9654.0,1.0,10.0,10.0,1.0,48.94,14.0,11.0
1380000,2018-09-11,02:03:45,54.945536,82.966612,9654.0,1.0,4.0,10.0,1.0,32.5,1.0,11.0
2800000,2018-09-11,02:03:45,55.005417,82.97757,9654.0,1.0,6.0,9.0,3.0,54.0,7.0,1.0
1550000,2018-09-11,02:03:46,54.94656,82.970744,9654.0,1.0,8.0,10.0,1.0,39.02,5.0,11.0
1301804,2018-09-11,02:03:46,55.0303931,83.0155452,9654.0,1.0,2.0,10.0,1.0,48.94,13.78,11.0
1457000,2018-09-11,02:03:47,55.0303931,83.0155452,9654.0,1.0,2.0,10.0,2.0,58.75,8.0,11.0
4700000,2018-09-11,02:03:47,56.344401,43.864008,2871.0,3.0,5.0,9.0,3.0,82.0,12.0,11.0
3400000,2018-09-11,02:03:49,56.28977,44.075435,2871.0,3.0,14.0,19.0,2.0,45.0,8.0,1.0
14360000,2018-09-11,02:03:50,56.312126,43.9823,2871.0,0.0,4.0,18.0,2.0,147.7,57.3,1.0
2277000,2018-09-11,02:03:51,56.344401,43.864008,2871.0,0.0,5.0,9.0,1.0,39.0,10.0,11.0
2900000,2018-09-11,02:03:51,56.28977,44.075435,2871.0,0.0,7.0,19.0,2.0,55.0,9.0,11.0
2036187,2018-09-11,02:03:51,55.0139939,83.0033194,9654.0,1.0,5.0,10.0,3.0,87.39,13.0,11.0
924100,2018-09-11,02:03:52,54.944957,82.96274,9654.0,1.0,1.0,10.0,1.0,32.47,5.0,11.0
1120600,2018-09-11,02:03:52,54.943142,82.964465,9654.0,1.0,1.0,10.0,1.0,39.02,2.71,1.0
4000000,2018-09-11,02:03:54,56.344401,43.864008,2871.0,3.0,5.0,9.0,2.0,68.0,9.0,11.0
1650000,2018-09-11,02:03:54,54.943577,82.95886,9654.0,1.0,4.0,10.0,3.0,59.02,8.51,11.0
1250000,2018-09-11,02:03:54,55.017756,83.003578,9654.0,1.0,3.0,10.0,1.0,34.0,5.0,11.0
2850000,2018-09-11,02:03:55,55.03207,82.901215,9654.0,3.0,4.0,9.0,1.0,33.0,7.0,1.0
1500470,2018-09-11,02:03:55,55.0303931,83.0155452,9654.0,1.0,9.0,10.0,2.0,63.85,5.0,11.0
1670000,2018-09-11,02:03:55,55.0168082,83.0089087,9654.0,1.0,1.0,10.0,1.0,41.36,10.88,1.0
2036000,2018-09-11,02:03:56,55.013916,83.00329,9654.0,1.0,5.0,10.0,3.0,87.39,12.0,11.0
1302000,2018-09-11,02:03:57,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,49.0,14.0,1.0
2200000,2018-09-11,02:03:57,54.9462196,82.9737747,9654.0,1.0,18.0,18.0,3.0,73.0,7.0,11.0
3050000,2018-09-11,02:03:59,55.005417,82.97757,9654.0,1.0,9.0,9.0,3.0,70.0,7.0,1.0
906000,2018-09-11,02:04:03,55.0303931,83.0155452,9654.0,1.0,5.0,10.0,1.0,33.58,5.0,11.0
1750000,2018-09-11,02:04:07,55.013916,83.00329,9654.0,1.0,1.0,10.0,2.0,58.75,8.0,11.0
449000,2018-09-11,02:04:11,54.804166,83.104171,9654.0,3.0,5.0,5.0,1.0,12.0,1.0,1.0
1750000,2018-09-11,02:04:12,55.014108,83.0016615,9654.0,1.0,4.0,10.0,1.0,58.03,16.59,11.0
1700000,2018-09-11,02:04:14,54.945536,82.966612,9654.0,1.0,10.0,10.0,2.0,58.0,8.0,11.0
1750000,2018-09-11,02:04:15,55.07361,82.93686,9654.0,3.0,2.0,5.0,1.0,33.0,6.0,1.0
2650000,2018-09-11,02:04:19,55.0169091,83.0067324,9654.0,1.0,12.0,18.0,3.0,73.0,7.0,1.0
1270000,2018-09-11,02:04:20,55.013916,83.00329,9654.0,1.0,2.0,10.0,1.0,39.0,6.0,11.0
1190800,2018-09-11,02:04:23,54.9471407,82.9585961,9654.0,1.0,1.0,10.0,1.0,41.36,10.88,11.0
1456000,2018-09-11,02:04:24,55.0303931,83.0155452,9654.0,1.0,1.0,10.0,2.0,63.85,5.0,11.0
3150000,2018-09-11,02:04:27,55.02507,82.945295,9654.0,3.0,1.0,11.0,1.0,39.9,11.0,1.0
1004000,2018-09-11,02:04:30,55.0195923,83.0111495,9654.0,1.0,9.0,10.0,1.0,39.35,5.0,11.0
1320000,2018-09-11,02:04:43,55.0348973,83.0254319,9654.0,1.0,1.0,10.0,1.0,34.0,5.0,1.0
3900000,2018-09-11,02:04:45,55.0408308,82.9309294,9654.0,1.0,4.0,5.0,4.0,62.2,6.0,1.0
1670000,2018-09-11,02:04:45,55.0168082,83.0089087,9654.0,1.0,1.0,10.0,1.0,41.5,10.5,1.0
924100,2018-09-11,02:04:47,54.944735,82.959884,9654.0,1.0,1.0,10.0,1.0,32.47,5.0,11.0
1500000,2018-09-11,02:04:53,45.162368,39.017767,2843.0,3.0,2.0,5.0,1.0,36.0,8.0,1.0
1250000,2018-09-11,02:04:54,54.94594,82.97192,9654.0,1.0,4.0,10.0,1.0,39.0,5.0,1.0
1570000,2018-09-11,02:04:58,54.9474859,82.9568902,9654.0,1.0,7.0,18.0,2.0,56.14,8.0,11.0
2100000,2018-09-11,02:05:02,45.160506,39.016842,2843.0,3.0,3.0,5.0,2.0,55.0,12.0,1.0
1330000,2018-09-11,02:05:03,54.944528,82.973987,9654.0,1.0,3.0,10.0,1.0,41.36,10.35,11.0
2200000,2018-09-11,02:05:10,54.944957,82.96274,9654.0,1.0,2.0,10.0,3.0,87.39,12.92,11.0
975000,2018-09-11,02:05:11,55.0303931,83.0155452,9654.0,1.0,1.0,10.0,1.0,39.02,4.39,1.0
4050000,2018-09-11,02:05:14,55.002518,83.011314,9654.0,3.0,1.0,10.0,3.0,70.3,11.3,1.0
1700000,2018-09-11,02:05:15,55.014108,83.0016615,9654.0,1.0,1.0,10.0,1.0,58.03,17.0,1.0
4800000,2018-09-11,02:05:17,55.0271747,82.9725397,9654.0,1.0,7.0,10.0,3.0,90.9,9.0,1.0
3100000,2018-09-11,02:05:19,55.032948,82.9758,9654.0,1.0,4.0,9.0,3.0,61.5,7.0,1.0
950000,2018-09-11,02:05:21,55.0135228,83.0027967,9654.0,1.0,8.0,10.0,1.0,32.47,5.0,1.0
2750000,2018-09-11,02:05:24,55.028347,83.020304,9654.0,3.0,9.0,16.0,1.0,38.0,10.0,11.0
1500000,2018-09-11,02:05:24,54.94443,82.95908,9654.0,1.0,9.0,10.0,1.0,59.11,16.59,11.0
1922000,2018-09-11,02:05:28,54.943804,82.957871,9654.0,1.0,7.0,10.0,3.0,87.39,13.0,11.0
985310,2018-09-11,02:05:28,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,39.02,2.71,11.0
1670000,2018-09-11,02:05:31,54.966045,82.92301,9654.0,1.0,1.0,9.0,1.0,40.0,9.0,1.0
1550000,2018-09-11,02:05:31,55.0139939,83.0033194,9654.0,1.0,5.0,10.0,1.0,41.36,10.88,11.0
1190000,2018-09-11,02:05:31,54.9471407,82.9585961,9654.0,1.0,1.0,10.0,1.0,41.36,11.0,11.0
2250000,2018-09-11,02:05:34,55.0144633,83.0020738,9654.0,1.0,10.0,10.0,2.0,64.0,12.0,1.0
1560000,2018-09-11,02:05:35,55.029434,83.02724,9654.0,1.0,1.0,10.0,1.0,42.0,11.0,1.0
950000,2018-09-11,02:05:37,54.9439663,82.964339,9654.0,1.0,2.0,10.0,1.0,32.47,5.0,11.0
3940000,2018-09-11,02:05:39,55.016001,82.938737,9654.0,0.0,9.0,18.0,1.0,49.0,12.0,1.0
1451000,2018-09-11,02:05:41,55.0303931,83.0155452,9654.0,1.0,6.0,10.0,3.0,59.02,8.51,11.0
1879000,2018-09-11,02:05:41,54.945867,82.970062,9654.0,1.0,1.0,10.0,3.0,86.26,12.92,1.0
1650000,2018-09-11,02:05:42,54.94361,82.962845,9654.0,1.0,9.0,10.0,2.0,63.0,12.0,11.0
3070000,2018-09-11,02:05:46,55.072726,82.967322,9654.0,1.0,6.0,9.0,3.0,52.0,7.0,1.0
2400000,2018-09-11,02:05:46,54.9910451,82.8400194,9654.0,1.0,6.0,9.0,2.0,45.6,7.0,1.0
1550000,2018-09-11,02:05:49,54.942858,82.963881,9654.0,1.0,10.0,10.0,2.0,58.03,8.35,11.0
1450000,2018-09-11,02:05:54,54.944443,82.9584,9654.0,1.0,8.0,10.0,1.0,59.11,16.59,11.0
1287000,2018-09-11,02:05:56,54.945236,82.961357,9654.0,1.0,7.0,10.0,1.0,48.94,13.0,11.0
1750000,2018-09-11,02:05:59,54.943893,82.96749,9654.0,1.0,9.0,18.0,2.0,56.0,7.0,11.0
2149000,2018-09-11,02:06:01,55.0169091,83.0067324,9654.0,1.0,14.0,18.0,2.0,57.0,12.0,1.0
1400000,2018-09-11,02:06:02,54.9457305,82.9618646,9654.0,1.0,14.0,18.0,2.0,56.14,7.0,11.0
1600000,2018-09-11,02:06:02,54.9474859,82.9568902,9654.0,1.0,15.0,18.0,2.0,56.0,7.0,11.0
1195000,2018-09-11,02:06:03,55.014108,83.0016615,9654.0,1.0,2.0,10.0,1.0,33.0,5.0,1.0
5200000,2018-09-11,02:06:05,55.0159254,82.9555057,9654.0,3.0,5.0,14.0,2.0,71.0,12.0,1.0
